id,street_id,ward_id,district_id,city_id,country_id,full_address,tsv
2557,,,,,1,,
2558,,,,,1,,
2559,,26902.0,764.0,79.0,1,nguyễn kiệm phường 3 quận gò vấp thành phố hồ chí minh,'3':4A 'chi':11A 'go':6A 'ho':10A 'kiem':2A 'minh':12A 'nguyen':1A 'pho':9A 'phuong':3A 'quan':5A 'thanh':8A 'vap':7A
2560,,,765.0,79.0,1,lê quang định quận bình thạnh thành phố hồ chí minh,"'binh':5A 'chi':10A 'dinh':3A 'ho':9A 'le':1A 'minh':11A 'pho':8A 'quan':4A 'quang':2A 'thanh':6A,7A"
2561,,,765.0,79.0,1,lê quang định quận bình thạnh thành phố hồ chí minh,"'binh':5A 'chi':10A 'dinh':3A 'ho':9A 'le':1A 'minh':11A 'pho':8A 'quan':4A 'quang':2A 'thanh':6A,7A"
2562,,27007.0,766.0,79.0,1,phường 15 quận tân bình thành phố hồ chí minh,'15':2A 'binh':5A 'chi':9A 'ho':8A 'minh':10A 'pho':7A 'phuong':1A 'quan':3A 'tan':4A 'thanh':6A
2563,,,,,1,,
2564,,26902.0,764.0,79.0,1,nguyễn văn công phường 3 quận gò vấp thành phố hồ chí minh,'3':5A 'chi':12A 'cong':3A 'go':7A 'ho':11A 'minh':13A 'nguyen':1A 'pho':10A 'phuong':4A 'quan':6A 'thanh':9A 'van':2A 'vap':8A
2565,,,766.0,79.0,1,quận tân bình thành phố hồ chí minh,'binh':3A 'chi':7A 'ho':6A 'minh':8A 'pho':5A 'quan':1A 'tan':2A 'thanh':4A
2566,,26968.0,766.0,79.0,1,phường 4 quận tân bình thành phố hồ chí minh,'4':2A 'binh':5A 'chi':9A 'ho':8A 'minh':10A 'pho':7A 'phuong':1A 'quan':3A 'tan':4A 'thanh':6A
2567,,,765.0,79.0,1,nguyễn xí quận bình thạnh thành phố hồ chí minh,"'binh':4A 'chi':9A 'ho':8A 'minh':10A 'nguyen':1A 'pho':7A 'quan':3A 'thanh':5A,6A 'xi':2A"
2568,,27052.0,768.0,79.0,1,phan xích long phường 7 quận phú nhuận thành phố hồ chí minh,'7':5A 'chi':12A 'ho':11A 'long':3A 'minh':13A 'nhuan':8A 'phan':1A 'pho':10A 'phu':7A 'phuong':4A 'quan':6A 'thanh':9A 'xich':2A
2569,,602.0,21.0,1.0,1,phường đức thắng quận bắc từ liêm thành phố hà nội,'bac':5A 'duc':2A 'ha':10A 'liem':7A 'noi':11A 'pho':9A 'phuong':1A 'quan':4A 'thang':3A 'thanh':8A 'tu':6A
2570,,,,,1,,
2571,,26743.0,760.0,79.0,1,lê anh xuân phường bến thành quận 1 thành phố hồ chí minh,"'1':8A 'anh':2A 'ben':5A 'chi':12A 'ho':11A 'le':1A 'minh':13A 'pho':10A 'phuong':4A 'quan':7A 'thanh':6A,9A 'xuan':3A"
2572,,27493.0,778.0,79.0,1,phường phú mỹ quận 7 thành phố hồ chí minh,'7':5A 'chi':9A 'ho':8A 'minh':10A 'my':3A 'pho':7A 'phu':2A 'phuong':1A 'quan':4A 'thanh':6A
2573,,,,,1,,
2574,,,,,1,,
2575,,,,,1,,
2576,,,,,1,,
2577,,26782.0,761.0,79.0,1,phường tân thới hiệp quận 12 thành phố hồ chí minh,'12':6A 'chi':10A 'hiep':4A 'ho':9A 'minh':11A 'pho':8A 'phuong':1A 'quan':5A 'tan':2A 'thanh':7A 'thoi':3A
2578,,,,,1,,
2579,,,886.0,89.0,1,huyện an phú tỉnh an giang,"'an':2A,5A 'giang':6A 'huyen':1A 'phu':3A 'tinh':4A"
2580,,,,,1,,
2581,,,,,1,,
2582,,,,,1,,
2583,,,,,1,,
2584,,,,92.0,1,thành phố cần thơ,'can':3A 'pho':2A 'thanh':1A 'tho':4A
2585,,,,,1,,
2586,,,,,1,,
2587,,,,,1,,
2588,,26764.0,761.0,79.0,1,phường thạnh xuân quận 12 thành phố hồ chí minh,"'12':5A 'chi':9A 'ho':8A 'minh':10A 'pho':7A 'phuong':1A 'quan':4A 'thanh':2A,6A 'xuan':3A"
2589,,,5.0,1.0,1,quận cầu giấy thành phố hà nội,'cau':2A 'giay':3A 'ha':6A 'noi':7A 'pho':5A 'quan':1A 'thanh':4A
2590,,,,,1,,
2591,,,737.0,75.0,1,huyện trảng bom tỉnh đồng nai,'bom':3A 'dong':5A 'huyen':1A 'nai':6A 'tinh':4A 'trang':2A
2592,,,,,1,,
2593,,,760.0,79.0,1,quận 1 thành phố hồ chí minh,'1':2A 'chi':6A 'ho':5A 'minh':7A 'pho':4A 'quan':1A 'thanh':3A
2594,,,5.0,1.0,1,quận cầu giấy thành phố hà nội,'cau':2A 'giay':3A 'ha':6A 'noi':7A 'pho':5A 'quan':1A 'thanh':4A
2595,,26890.0,764.0,79.0,1,nguyễn bỉnh khiêm phường 1 quận gò vấp thành phố hồ chí minh,'1':5A 'binh':2A 'chi':12A 'go':7A 'ho':11A 'khiem':3A 'minh':13A 'nguyen':1A 'pho':10A 'phuong':4A 'quan':6A 'thanh':9A 'vap':8A
2596,,,,,1,,
2597,,,4.0,1.0,1,quận long biên thành phố hà nội,'bien':3A 'ha':6A 'long':2A 'noi':7A 'pho':5A 'quan':1A 'thanh':4A
2598,,,,,1,,
2599,,,,,1,,
2600,,,,,1,,
2601,,,,74.0,1,tỉnh bình dương,'binh':2A 'duong':3A 'tinh':1A
2602,,26508.0,747.0,77.0,1,phường thắng tam thành phố vũng tàu tỉnh bà rịa - vũng tàu,"'ba':9A 'pho':5A 'phuong':1A 'ria':10A 'tam':3A 'tau':7A,13A 'thang':2A 'thanh':4A 'tinh':8A 'vung':6A,12A"
2603,,,747.0,77.0,1,thành phố vũng tàu tỉnh bà rịa - vũng tàu,"'ba':6A 'pho':2A 'ria':7A 'tau':4A,10A 'thanh':1A 'tinh':5A 'vung':3A,9A"
2604,,4936.0,276.0,1.0,1,xã tiến xuân huyện thạch thất thành phố hà nội,'ha':9A 'huyen':4A 'noi':10A 'pho':8A 'thach':5A 'thanh':7A 'that':6A 'tien':2A 'xa':1A 'xuan':3A
2605,,,,,1,,
2606,,,,,1,,
2607,,,,,1,,
2608,,20563.0,507.0,49.0,1,phường điện ngọc thị xã điện bàn tỉnh quảng nam,"'ban':7A 'dien':2A,6A 'nam':10A 'ngoc':3A 'phuong':1A 'quang':9A 'thi':4A 'tinh':8A 'xa':5A"
2609,,20257.0,492.0,48.0,1,phường hòa cường bắc quận hải châu thành phố đà nẵng,'bac':4A 'chau':7A 'cuong':3A 'da':10A 'hai':6A 'hoa':2A 'nang':11A 'pho':9A 'phuong':1A 'quan':5A 'thanh':8A
2610,,,,74.0,1,tỉnh bình dương,'binh':2A 'duong':3A 'tinh':1A
2611,,,,,1,,
2612,,,,,1,,
2613,,26764.0,761.0,79.0,1,phường thạnh xuân quận 12 thành phố hồ chí minh,"'12':5A 'chi':9A 'ho':8A 'minh':10A 'pho':7A 'phuong':1A 'quan':4A 'thanh':2A,6A 'xuan':3A"
2614,,,,,1,,
2615,,26788.0,761.0,79.0,1,phường đông hưng thuận quận 12 thành phố hồ chí minh,'12':6A 'chi':10A 'dong':2A 'ho':9A 'hung':3A 'minh':11A 'pho':8A 'phuong':1A 'quan':5A 'thanh':7A 'thuan':4A
2616,,,,,1,,
2617,,,,,1,,
2618,,25951.0,724.0,74.0,1,phường bình an thành phố dĩ an tỉnh bình dương,"'an':3A,7A 'binh':2A,9A 'di':6A 'duong':10A 'pho':5A 'phuong':1A 'thanh':4A 'tinh':8A"
2619,,,,,1,,
2620,,26887.0,764.0,79.0,1,nguyễn văn nghi phường 5 quận gò vấp thành phố hồ chí minh,'5':5A 'chi':12A 'go':7A 'ho':11A 'minh':13A 'nghi':3A 'nguyen':1A 'pho':10A 'phuong':4A 'quan':6A 'thanh':9A 'van':2A 'vap':8A
2621,,,,,1,,
2622,,,,,1,,
2623,,,,,1,,
2624,,,,,1,,
2625,,,,,1,,
2626,,10024.0,277.0,1.0,1,xã tiên phương huyện chương mỹ thành phố hà nội,'chuong':5A 'ha':9A 'huyen':4A 'my':6A 'noi':10A 'pho':8A 'phuong':3A 'thanh':7A 'tien':2A 'xa':1A
2627,,,596.0,60.0,1,huyện bắc bình tỉnh bình thuận,"'bac':2A 'binh':3A,5A 'huyen':1A 'thuan':6A 'tinh':4A"
2628,,27646.0,786.0,79.0,1,nguyễn hữu thọ xã phước kiển huyện nhà bè thành phố hồ chí minh,'be':9A 'chi':13A 'ho':12A 'huu':2A 'huyen':7A 'kien':6A 'minh':14A 'nguyen':1A 'nha':8A 'pho':11A 'phuoc':5A 'thanh':10A 'tho':3A 'xa':4A
2629,,,,,1,,
2630,,,,,1,,
2631,,,,,1,,
2632,,,,,1,,
2633,,,,,1,,
2634,,27589.0,784.0,79.0,1,xã xuân thới thượng huyện hóc môn thành phố hồ chí minh,'chi':11A 'ho':10A 'hoc':6A 'huyen':5A 'minh':12A 'mon':7A 'pho':9A 'thanh':8A 'thoi':3A 'thuong':4A 'xa':1A 'xuan':2A
2635,,26898.0,764.0,79.0,1,phạm văn chiêu phường 8 quận gò vấp thành phố hồ chí minh,'8':5A 'chi':12A 'chieu':3A 'go':7A 'ho':11A 'minh':13A 'pham':1A 'pho':10A 'phuong':4A 'quan':6A 'thanh':9A 'van':2A 'vap':8A
2636,,,,,1,,
2637,,25750.0,718.0,74.0,1,phường phú hòa thành phố thủ dầu một tỉnh bình dương,'binh':10A 'dau':7A 'duong':11A 'hoa':3A 'mot':8A 'pho':5A 'phu':2A 'phuong':1A 'thanh':4A 'thu':6A 'tinh':9A
2638,,25750.0,718.0,74.0,1,phường phú hòa thành phố thủ dầu một tỉnh bình dương,'binh':10A 'dau':7A 'duong':11A 'hoa':3A 'mot':8A 'pho':5A 'phu':2A 'phuong':1A 'thanh':4A 'thu':6A 'tinh':9A
2639,,,,,1,,
2640,,,,,1,,
2641,,,,,1,,
2642,,,,,1,,
2643,,6.0,1.0,1.0,1,phường vĩnh phúc quận ba đình thành phố hà nội,'ba':5A 'dinh':6A 'ha':9A 'noi':10A 'pho':8A 'phuc':3A 'phuong':1A 'quan':4A 'thanh':7A 'vinh':2A
2644,,133.0,4.0,1.0,1,phường ngọc lâm quận long biên thành phố hà nội,'bien':6A 'ha':9A 'lam':3A 'long':5A 'ngoc':2A 'noi':10A 'pho':8A 'phuong':1A 'quan':4A 'thanh':7A
2645,,,,,1,,
2646,,,9.0,1.0,1,quận thanh xuân thành phố hà nội,"'ha':6A 'noi':7A 'pho':5A 'quan':1A 'thanh':2A,4A 'xuan':3A"
2647,,,,,1,,
2648,,,,,1,,
2649,,,9.0,1.0,1,quận thanh xuân thành phố hà nội,"'ha':6A 'noi':7A 'pho':5A 'quan':1A 'thanh':2A,4A 'xuan':3A"
2650,,,,,1,,
2651,,,8.0,1.0,1,quận hoàng mai thành phố hà nội,'ha':6A 'hoang':2A 'mai':3A 'noi':7A 'pho':5A 'quan':1A 'thanh':4A
2652,,,5.0,1.0,1,quận cầu giấy thành phố hà nội,'cau':2A 'giay':3A 'ha':6A 'noi':7A 'pho':5A 'quan':1A 'thanh':4A
2653,,,,,1,,
2654,,,,,1,,
2655,,,19.0,1.0,1,quận nam từ liêm thành phố hà nội,'ha':7A 'liem':4A 'nam':2A 'noi':8A 'pho':6A 'quan':1A 'thanh':5A 'tu':3A
2656,,,19.0,1.0,1,quận nam từ liêm thành phố hà nội,'ha':7A 'liem':4A 'nam':2A 'noi':8A 'pho':6A 'quan':1A 'thanh':5A 'tu':3A
2657,,,8.0,1.0,1,quận hoàng mai thành phố hà nội,'ha':6A 'hoang':2A 'mai':3A 'noi':7A 'pho':5A 'quan':1A 'thanh':4A
2658,,,,,1,,
2659,,,,,1,,
2660,,139.0,4.0,1.0,1,phường bồ đề quận long biên thành phố hà nội,'bien':6A 'bo':2A 'de':3A 'ha':9A 'long':5A 'noi':10A 'pho':8A 'phuong':1A 'quan':4A 'thanh':7A
2661,,,6.0,1.0,1,quận đống đa thành phố hà nội,'da':3A 'dong':2A 'ha':6A 'noi':7A 'pho':5A 'quan':1A 'thanh':4A
2662,,,6.0,1.0,1,quận đống đa thành phố hà nội,'da':3A 'dong':2A 'ha':6A 'noi':7A 'pho':5A 'quan':1A 'thanh':4A
2663,,,,,1,,
2664,,,770.0,79.0,1,trần quốc thảo quận 3 thành phố hồ chí minh,'3':5A 'chi':9A 'ho':8A 'minh':10A 'pho':7A 'quan':4A 'quoc':2A 'thanh':6A 'thao':3A 'tran':1A
2665,,,,,1,,
2666,,118.0,4.0,1.0,1,phường ngọc thụy quận long biên thành phố hà nội,'bien':6A 'ha':9A 'long':5A 'ngoc':2A 'noi':10A 'pho':8A 'phuong':1A 'quan':4A 'thanh':7A 'thuy':3A
2667,,,4.0,1.0,1,quận long biên thành phố hà nội,'bien':3A 'ha':6A 'long':2A 'noi':7A 'pho':5A 'quan':1A 'thanh':4A
2668,,,4.0,1.0,1,quận long biên thành phố hà nội,'bien':3A 'ha':6A 'long':2A 'noi':7A 'pho':5A 'quan':1A 'thanh':4A
2669,,,,,1,,
2670,,331.0,8.0,1.0,1,phường thịnh liệt quận hoàng mai thành phố hà nội,'ha':9A 'hoang':5A 'liet':3A 'mai':6A 'noi':10A 'pho':8A 'phuong':1A 'quan':4A 'thanh':7A 'thinh':2A
2671,,,768.0,79.0,1,phùng văn cung quận phú nhuận thành phố hồ chí minh,'chi':10A 'cung':3A 'ho':9A 'minh':11A 'nhuan':6A 'pho':8A 'phu':5A 'phung':1A 'quan':4A 'thanh':7A 'van':2A
2672,,,,,1,,
2673,,,,,1,,
2674,,26416.0,740.0,75.0,1,xã phước bình huyện long thành tỉnh đồng nai,'binh':3A 'dong':8A 'huyen':4A 'long':5A 'nai':9A 'phuoc':2A 'thanh':6A 'tinh':7A 'xa':1A
2675,,,740.0,75.0,1,huyện long thành tỉnh đồng nai,'dong':5A 'huyen':1A 'long':2A 'nai':6A 'thanh':3A 'tinh':4A
2676,,25969.0,725.0,74.0,1,phường bình chuẩn thành phố thuận an tỉnh bình dương,"'an':7A 'binh':2A,9A 'chuan':3A 'duong':10A 'pho':5A 'phuong':1A 'thanh':4A 'thuan':6A 'tinh':8A"
2677,,27436.0,777.0,79.0,1,phường bình hưng hòa quận bình tân thành phố hồ chí minh,"'binh':2A,6A 'chi':11A 'ho':10A 'hoa':4A 'hung':3A 'minh':12A 'pho':9A 'phuong':1A 'quan':5A 'tan':7A 'thanh':8A"
2678,,,772.0,79.0,1,minh phụng quận 11 thành phố hồ chí minh,"'11':4A 'chi':8A 'ho':7A 'minh':1A,9A 'pho':6A 'phung':2A 'quan':3A 'thanh':5A"
2679,,,,22.0,1,huyện quảng ninh tỉnh quảng ninh,"'huyen':1A 'ninh':3A,6A 'quang':2A,5A 'tinh':4A"
2680,,,193.0,22.0,1,thành phố hạ long tỉnh quảng ninh,'ha':3A 'long':4A 'ninh':7A 'pho':2A 'quang':6A 'thanh':1A 'tinh':5A
2681,,,,,1,,
2682,,20314.0,495.0,48.0,1,phường hòa xuân quận cẩm lệ thành phố đà nẵng,'cam':5A 'da':9A 'hoa':2A 'le':6A 'nang':10A 'pho':8A 'phuong':1A 'quan':4A 'thanh':7A 'xuan':3A
2683,,27022.0,767.0,79.0,1,âu cơ phường tân thành quận tân phú thành phố hồ chí minh,"'au':1A 'chi':12A 'co':2A 'ho':11A 'minh':13A 'pho':10A 'phu':8A 'phuong':3A 'quan':6A 'tan':4A,7A 'thanh':5A,9A"
2684,,26908.0,765.0,79.0,1,nguyễn văn đậu phường 11 quận bình thạnh thành phố hồ chí minh,"'11':5A 'binh':7A 'chi':12A 'dau':3A 'ho':11A 'minh':13A 'nguyen':1A 'pho':10A 'phuong':4A 'quan':6A 'thanh':8A,9A 'van':2A"
2685,,,,,1,,
2686,,,764.0,79.0,1,đường số 1 quận gò vấp thành phố hồ chí minh,'1':3A 'chi':10A 'duong':1A 'go':5A 'ho':9A 'minh':11A 'pho':8A 'quan':4A 'so':2A 'thanh':7A 'vap':6A
2687,,26917.0,765.0,79.0,1,bùi đình túy phường 12 quận bình thạnh thành phố hồ chí minh,"'12':5A 'binh':7A 'bui':1A 'chi':12A 'dinh':2A 'ho':11A 'minh':13A 'pho':10A 'phuong':4A 'quan':6A 'thanh':8A,9A 'tuy':3A"
2688,,,886.0,89.0,1,huyện an phú tỉnh an giang,"'an':2A,5A 'giang':6A 'huyen':1A 'phu':3A 'tinh':4A"
2689,,,957.0,95.0,1,huyện phước long tỉnh bạc liêu,'bac':5A 'huyen':1A 'lieu':6A 'long':3A 'phuoc':2A 'tinh':4A
2690,,,,,1,,
2691,,,,,1,,
2692,,,,,1,,
2693,,27172.0,771.0,79.0,1,cao thắng phường 12 quận 10 thành phố hồ chí minh,'10':6A '12':4A 'cao':1A 'chi':10A 'ho':9A 'minh':11A 'pho':8A 'phuong':3A 'quan':5A 'thang':2A 'thanh':7A
2694,,,886.0,89.0,1,huyện an phú tỉnh an giang,"'an':2A,5A 'giang':6A 'huyen':1A 'phu':3A 'tinh':4A"
2695,,,886.0,89.0,1,huyện an phú tỉnh an giang,"'an':2A,5A 'giang':6A 'huyen':1A 'phu':3A 'tinh':4A"
2696,,,,,1,,
2697,,,,,1,,
2698,,27049.0,768.0,79.0,1,hoàng minh giám phường 9 quận phú nhuận thành phố hồ chí minh,"'9':5A 'chi':12A 'giam':3A 'ho':11A 'hoang':1A 'minh':2A,13A 'nhuan':8A 'pho':10A 'phu':7A 'phuong':4A 'quan':6A 'thanh':9A"
2699,,27061.0,768.0,79.0,1,phan xích long phường 2 quận phú nhuận thành phố hồ chí minh,'2':5A 'chi':12A 'ho':11A 'long':3A 'minh':13A 'nhuan':8A 'phan':1A 'pho':10A 'phu':7A 'phuong':4A 'quan':6A 'thanh':9A 'xich':2A
2700,,,,,1,,
2701,,27169.0,771.0,79.0,1,tô hiến thành phường 14 quận 10 thành phố hồ chí minh,"'10':7A '14':5A 'chi':11A 'hien':2A 'ho':10A 'minh':12A 'pho':9A 'phuong':4A 'quan':6A 'thanh':3A,8A 'to':1A"
2702,,27172.0,771.0,79.0,1,cao thắng phường 12 quận 10 thành phố hồ chí minh,'10':6A '12':4A 'cao':1A 'chi':10A 'ho':9A 'minh':11A 'pho':8A 'phuong':3A 'quan':5A 'thang':2A 'thanh':7A
2703,,27049.0,768.0,79.0,1,phổ quang phường 9 quận phú nhuận thành phố hồ chí minh,"'9':4A 'chi':11A 'ho':10A 'minh':12A 'nhuan':7A 'pho':1A,9A 'phu':6A 'phuong':3A 'quan':5A 'quang':2A 'thanh':8A"
2704,,,,,1,,
2705,,27049.0,768.0,79.0,1,hồng hà phường 9 quận phú nhuận thành phố hồ chí minh,'9':4A 'chi':11A 'ha':2A 'ho':10A 'hong':1A 'minh':12A 'nhuan':7A 'pho':9A 'phu':6A 'phuong':3A 'quan':5A 'thanh':8A
2706,,,767.0,79.0,1,trịnh đình thảo quận tân phú thành phố hồ chí minh,'chi':10A 'dinh':2A 'ho':9A 'minh':11A 'pho':8A 'phu':6A 'quan':4A 'tan':5A 'thanh':7A 'thao':3A 'trinh':1A
2707,,,,,1,,
2708,,26965.0,766.0,79.0,1,phổ quang phường 2 quận tân bình thành phố hồ chí minh,"'2':4A 'binh':7A 'chi':11A 'ho':10A 'minh':12A 'pho':1A,9A 'phuong':3A 'quan':5A 'quang':2A 'tan':6A 'thanh':8A"
2709,,,767.0,79.0,1,quận tân phú thành phố hồ chí minh,'chi':7A 'ho':6A 'minh':8A 'pho':5A 'phu':3A 'quan':1A 'tan':2A 'thanh':4A
2710,,27016.0,767.0,79.0,1,phường sơn kỳ quận tân phú thành phố hồ chí minh,'chi':10A 'ho':9A 'ky':3A 'minh':11A 'pho':8A 'phu':6A 'phuong':1A 'quan':4A 'son':2A 'tan':5A 'thanh':7A
2711,,,203.0,22.0,1,huyện vân đồn tỉnh quảng ninh,'don':3A 'huyen':1A 'ninh':6A 'quang':5A 'tinh':4A 'van':2A
2712,,27325.0,774.0,79.0,1,cao đạt phường 1 quận 5 thành phố hồ chí minh,'1':4A '5':6A 'cao':1A 'chi':10A 'dat':2A 'ho':9A 'minh':11A 'pho':8A 'phuong':3A 'quan':5A 'thanh':7A
2713,,,,,1,,
2714,,,,,1,,
2715,,,,,1,,
2716,,,768.0,79.0,1,phan xích long quận phú nhuận thành phố hồ chí minh,'chi':10A 'ho':9A 'long':3A 'minh':11A 'nhuan':6A 'phan':1A 'pho':8A 'phu':5A 'quan':4A 'thanh':7A 'xich':2A
2717,,,689.0,70.0,1,thành phố đồng xoài tỉnh bình phước,'binh':6A 'dong':3A 'pho':2A 'phuoc':7A 'thanh':1A 'tinh':5A 'xoai':4A
2718,,,268.0,1.0,1,quận hà đông thành phố hà nội,"'dong':3A 'ha':2A,6A 'noi':7A 'pho':5A 'quan':1A 'thanh':4A"
2719,,26416.0,740.0,75.0,1,xã phước bình huyện long thành tỉnh đồng nai,'binh':3A 'dong':8A 'huyen':4A 'long':5A 'nai':9A 'phuoc':2A 'thanh':6A 'tinh':7A 'xa':1A
2720,,,,,1,,
2721,,27706.0,794.0,80.0,1,xã nhơn thạnh trung thành phố tân an tỉnh long an,"'an':8A,11A 'long':10A 'nhon':2A 'pho':6A 'tan':7A 'thanh':3A,5A 'tinh':9A 'trung':4A 'xa':1A"
2722,,,,,1,,
2723,,,,,1,,
2724,,,,,1,,
2725,,,5.0,1.0,1,quận cầu giấy thành phố hà nội,'cau':2A 'giay':3A 'ha':6A 'noi':7A 'pho':5A 'quan':1A 'thanh':4A
2726,,,268.0,1.0,1,quận hà đông thành phố hà nội,"'dong':3A 'ha':2A,6A 'noi':7A 'pho':5A 'quan':1A 'thanh':4A"
2727,,,268.0,1.0,1,quận hà đông thành phố hà nội,"'dong':3A 'ha':2A,6A 'noi':7A 'pho':5A 'quan':1A 'thanh':4A"
2728,,,,,1,,
2729,,,6.0,1.0,1,quận đống đa thành phố hà nội,'da':3A 'dong':2A 'ha':6A 'noi':7A 'pho':5A 'quan':1A 'thanh':4A
2730,,,6.0,1.0,1,quận đống đa thành phố hà nội,'da':3A 'dong':2A 'ha':6A 'noi':7A 'pho':5A 'quan':1A 'thanh':4A
2731,,,5.0,1.0,1,quận cầu giấy thành phố hà nội,'cau':2A 'giay':3A 'ha':6A 'noi':7A 'pho':5A 'quan':1A 'thanh':4A
2732,,127.0,4.0,1.0,1,phường việt hưng quận long biên thành phố hà nội,'bien':6A 'ha':9A 'hung':3A 'long':5A 'noi':10A 'pho':8A 'phuong':1A 'quan':4A 'thanh':7A 'viet':2A
2733,,319.0,8.0,1.0,1,phường tân mai quận hoàng mai thành phố hà nội,"'ha':9A 'hoang':5A 'mai':3A,6A 'noi':10A 'pho':8A 'phuong':1A 'quan':4A 'tan':2A 'thanh':7A"
2734,,319.0,8.0,1.0,1,phường tân mai quận hoàng mai thành phố hà nội,"'ha':9A 'hoang':5A 'mai':3A,6A 'noi':10A 'pho':8A 'phuong':1A 'quan':4A 'tan':2A 'thanh':7A"
2735,,,171.0,19.0,1,huyện đại từ tỉnh thái nguyên,'dai':2A 'huyen':1A 'nguyen':6A 'thai':5A 'tinh':4A 'tu':3A
2736,,,,,1,,
2737,,172.0,5.0,1.0,1,phường yên hoà quận cầu giấy thành phố hà nội,'cau':5A 'giay':6A 'ha':9A 'hoa':3A 'noi':10A 'pho':8A 'phuong':1A 'quan':4A 'thanh':7A 'yen':2A
2738,,,,,1,,
2739,,,766.0,79.0,1,phan huy ích quận tân bình thành phố hồ chí minh,'binh':6A 'chi':10A 'ho':9A 'huy':2A 'ich':3A 'minh':11A 'phan':1A 'pho':8A 'quan':4A 'tan':5A 'thanh':7A
2740,,,,,1,,
2741,,,,,1,,
2742,,163.0,5.0,1.0,1,phường mai dịch quận cầu giấy thành phố hà nội,'cau':5A 'dich':3A 'giay':6A 'ha':9A 'mai':2A 'noi':10A 'pho':8A 'phuong':1A 'quan':4A 'thanh':7A
2743,,,,,1,,
2744,,,,,1,,
2745,,,5.0,1.0,1,quận cầu giấy thành phố hà nội,'cau':2A 'giay':3A 'ha':6A 'noi':7A 'pho':5A 'quan':1A 'thanh':4A
2746,,,,,1,,
2747,,,9.0,1.0,1,quận thanh xuân thành phố hà nội,"'ha':6A 'noi':7A 'pho':5A 'quan':1A 'thanh':2A,4A 'xuan':3A"
2748,,,9.0,1.0,1,quận thanh xuân thành phố hà nội,"'ha':6A 'noi':7A 'pho':5A 'quan':1A 'thanh':2A,4A 'xuan':3A"
2749,,,608.0,62.0,1,thành phố kon tum tỉnh kon tum,"'kon':3A,6A 'pho':2A 'thanh':1A 'tinh':5A 'tum':4A,7A"
2750,,,7.0,1.0,1,quận hai bà trưng thành phố hà nội,'ba':3A 'ha':7A 'hai':2A 'noi':8A 'pho':6A 'quan':1A 'thanh':5A 'trung':4A
2751,,,718.0,74.0,1,thành phố thủ dầu một tỉnh bình dương,'binh':7A 'dau':4A 'duong':8A 'mot':5A 'pho':2A 'thanh':1A 'thu':3A 'tinh':6A
2752,,,6.0,1.0,1,quận đống đa thành phố hà nội,'da':3A 'dong':2A 'ha':6A 'noi':7A 'pho':5A 'quan':1A 'thanh':4A
2753,,,2.0,1.0,1,quận hoàn kiếm thành phố hà nội,'ha':6A 'hoan':2A 'kiem':3A 'noi':7A 'pho':5A 'quan':1A 'thanh':4A
2754,,,9.0,1.0,1,phố nguyễn trãi quận thanh xuân thành phố hà nội,"'ha':9A 'nguyen':2A 'noi':10A 'pho':1A,8A 'quan':4A 'thanh':5A,7A 'trai':3A 'xuan':6A"
2755,,27424.0,776.0,79.0,1,phường 6 quận 8 thành phố hồ chí minh,'6':2A '8':4A 'chi':8A 'ho':7A 'minh':9A 'pho':6A 'phuong':1A 'quan':3A 'thanh':5A
2756,,,5.0,1.0,1,quận cầu giấy thành phố hà nội,'cau':2A 'giay':3A 'ha':6A 'noi':7A 'pho':5A 'quan':1A 'thanh':4A
2757,,,,,1,,
2758,,,,,1,,
2759,,,7.0,1.0,1,quận hai bà trưng thành phố hà nội,'ba':3A 'ha':7A 'hai':2A 'noi':8A 'pho':6A 'quan':1A 'thanh':5A 'trung':4A
2760,,,,,1,,
2761,,,7.0,1.0,1,quận hai bà trưng thành phố hà nội,'ba':3A 'ha':7A 'hai':2A 'noi':8A 'pho':6A 'quan':1A 'thanh':5A 'trung':4A
2762,,103.0,3.0,1.0,1,phường xuân la quận tây hồ thành phố hà nội,'ha':9A 'ho':6A 'la':3A 'noi':10A 'pho':8A 'phuong':1A 'quan':4A 'tay':5A 'thanh':7A 'xuan':2A
2763,,27409.0,776.0,79.0,1,đồng diều phường 4 quận 8 thành phố hồ chí minh,'4':4A '8':6A 'chi':10A 'dieu':2A 'dong':1A 'ho':9A 'minh':11A 'pho':8A 'phuong':3A 'quan':5A 'thanh':7A
2764,,27433.0,776.0,79.0,1,ba tơ phường 7 quận 8 thành phố hồ chí minh,'7':4A '8':6A 'ba':1A 'chi':10A 'ho':9A 'minh':11A 'pho':8A 'phuong':3A 'quan':5A 'thanh':7A 'to':2A
2765,,27211.0,772.0,79.0,1,phường 5 quận 11 thành phố hồ chí minh,'11':4A '5':2A 'chi':8A 'ho':7A 'minh':9A 'pho':6A 'phuong':1A 'quan':3A 'thanh':5A
2766,,,,,1,,
2767,,,767.0,79.0,1,quận tân phú thành phố hồ chí minh,'chi':7A 'ho':6A 'minh':8A 'pho':5A 'phu':3A 'quan':1A 'tan':2A 'thanh':4A
2768,,27433.0,776.0,79.0,1,phú lợi phường 7 quận 8 thành phố hồ chí minh,'7':4A '8':6A 'chi':10A 'ho':9A 'loi':2A 'minh':11A 'pho':8A 'phu':1A 'phuong':3A 'quan':5A 'thanh':7A
2769,,,,,1,,
2770,,,,,1,,
